Speaker,Phr_tagged,Phr,Int,Double,Adj,Lex_Adj,Adj_type,Noun,Verb,Inf_Verb,Number,Syllable,Age,Gender,Transcript_date,Birth_year,Edu,Generation,Job
CART02,y_CCONJ_y cogía_VERB_coger yo_PRON_yo por_ADP_por otro_ADJ_otro lado_NOUN_lado para_ADP_para que_SCONJ_que no_ADV_no me_PRON_yo pegara_VERB_pegar y_CCONJ_y así_ADV_así ._PUNCT_.,y cogía yo por otro lado para que no me pegara y así .,/,/,otro,otro,attributive,lado,cogía,coger,CART02_05,2,29,mujer,2008,1979,bajo,1,unknown
CART02,bastantes_DET_bastante grandes_ADJ_grande _PUNCT_,bastantes grandes ,/,/,grandes,grande,predicative,/,/,/,CART02_06,2,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y un_DET_uno patio_NOUN_patio inmenso_ADJ_inmenso _PUNCT_,y un patio inmenso ,/,/,inmenso,inmenso,attributive,patio,/,/,CART02_07,3,29,mujer,2008,1979,bajo,1,unknown
CART02,montados_ADJ_montado _PUNCT_,montados ,/,/,montados,montado,ambiguous,/,/,/,CART02_08,3,29,mujer,2008,1979,bajo,1,unknown
CART02,el_DET_el primer_ADJ_primero cuan_NOUN_cuan siempre_ADV_siempre que_SCONJ_que llega_VERB_llegar alguien_PRON_alguien ella_PRON_él le_PRON_él brinda_VERB_brindar un_DET_uno plato_NOUN_plato de_ADP_de comida_NOUN_comida _PUNCT_,el primer cuan siempre que llega alguien ella le brinda un plato de comida ,/,/,primer,primero,attributive,cuan,llega,llegar,CART02_09,2,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y en_ADP_en la_DET_el tarde_NOUN_tarde por_ADP_por lo_PRON_él general_ADJ_general los_DET_el sobrinos_NOUN_sobrino de_ADP_de ella_PRON_él se_PRON_él iban_VERB_ir para_ADP_para allá_ADV_allá y_CCONJ_y _PUNCT_,y en la tarde por lo general los sobrinos de ella se iban para allá y ,/,/,general,general,ambiguous,/,iban,ir,CART02_10,3,29,mujer,2008,1979,bajo,1,unknown
CART02,En_ADP_en vacaciones_NOUN_vacación cuando_SCONJ_cuando estaba_VERB_estar en_ADP_en primaria_ADJ_primario _PUNCT_,En vacaciones cuando estaba en primaria ,/,/,primaria,primario,predicative,/,estaba,estar,CART02_11,3,29,mujer,2008,1979,bajo,1,unknown
CART02,que_PRON_que es_AUX_ser una_DET_uno finquita_NOUN_finquita pequeña_ADJ_pequeño que_PRON_que tenía_VERB_tener un_DET_uno tío_NOUN_tío mío_DET_mío o_CCONJ_o nos_PRON_yo íbamos_VERB_ír para_ADP_para la_DET_el finca_NOUN_finca de_ADP_de mis_DET_mi abuelos_NOUN_abuelo _PUNCT_,que es una finquita pequeña que tenía un tío mío o nos íbamos para la finca de mis abuelos ,/,/,pequeña,pequeño,attributive,finquita,es,ser,CART02_12,3,29,mujer,2008,1979,bajo,1,unknown
CART02,yo_PRON_yo sola_ADJ_solo _PUNCT_,yo sola ,/,/,sola,solo,ambiguous,/,/,/,CART02_13,2,29,mujer,2008,1979,bajo,1,unknown
CART02,La_DET_el semana_NOUN_semana santa_ADJ_santo allá_ADV_allá es_AUX_ser muy_ADV_mucho muy_ADV_mucho _PUNCT_,La semana santa allá es muy muy ,/,/,santa,santo,attributive,semana,es,ser,CART02_14,2,29,mujer,2008,1979,bajo,1,unknown
CART02,religiosa_ADJ_religioso allá_ADV_allá hacen_VERB_hacer _PUNCT_,religiosa allá hacen ,/,/,religiosa,religioso,ambiguous,/,hacen,hacer,CART02_15,4,29,mujer,2008,1979,bajo,1,unknown
CART02,hacen_VERB_hacer o_CCONJ_o sea_NOUN_sea todos_DET_todo los_DET_el rituales_NOUN_ritual que_PRON_que se_PRON_él hacen_VERB_hacer en_ADP_en la_DET_el semana_NOUN_semana santa_ADJ_santo y_CCONJ_y uno_PRON_uno también_ADV_también los_PRON_él comparte_VERB_compartir con_ADP_con _PUNCT_,hacen o sea todos los rituales que se hacen en la semana santa y uno también los comparte con ,/,/,santa,santo,attributive,semana,hacen,hacer,CART02_16,2,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y comienzan_VERB_comenzar a_ADP_a hacer_VERB_hacer comidas_NOUN_comida diferentes_ADJ_diferente comidas_NOUN_comida de_ADP_de la_DET_el _PUNCT_,y comienzan a hacer comidas diferentes comidas de la ,/,/,diferentes,diferente,attributive,comidas,hacer,hacer,CART02_17,4,29,mujer,2008,1979,bajo,1,unknown
CART02,la_PRON_él tuve_VERB_tener con_ADP_con mi_DET_mi primer_ADJ_primero mira_NOUN_mira mi_DET_mi primera_ADJ_primero pareja_NOUN_pareja _PUNCT_,la tuve con mi primer mira mi primera pareja ,/,/,primer,primero,attributive,mira,tuve,tener,CART02_18,2,29,mujer,2008,1979,bajo,1,unknown
CART02,la_PRON_él tuve_VERB_tener con_ADP_con mi_DET_mi primer_ADJ_primero mira_NOUN_mira mi_DET_mi primera_ADJ_primero pareja_NOUN_pareja _PUNCT_,la tuve con mi primer mira mi primera pareja ,/,/,primera,primero,attributive,pareja,tuve,tener,CART02_19,3,29,mujer,2008,1979,bajo,1,unknown
CART02,debido_ADJ_debido a_ADP_a a_ADP_a la_DET_el vida_NOUN_vida que_PRON_que yo_PRON_yo llevaba_VERB_llevar con_ADP_con él_PRON_él _PUNCT_,debido a a la vida que yo llevaba con él ,/,/,debido,debido,ambiguous,/,llevaba,llevar,CART02_20,3,29,mujer,2008,1979,bajo,1,unknown
CART02,que_PRON_que es_AUX_ser bueno_ADJ_bueno que_SCONJ_que vengan_VERB_vengar personas_NOUN_persona acá_ADV_acá pero_CCONJ_pero pero_CCONJ_pero _PUNCT_,que es bueno que vengan personas acá pero pero ,/,/,bueno,bueno,predicative,/,es,ser,CART02_21,2,29,mujer,2008,1979,bajo,1,unknown
CART02,así_ADV_así como_SCONJ_como también_ADV_también sería_AUX_ser bueno_ADJ_bueno que_SCONJ_que también_ADV_también le_PRON_él dieran_VERB_dar la_DET_el oportunidad_NOUN_oportunidad a_ADP_a uno_PRON_uno de_ADP_de salir_VERB_salir _PUNCT_,así como también sería bueno que también le dieran la oportunidad a uno de salir ,/,/,bueno,bueno,predicative,/,sería,ser,CART02_22,2,29,mujer,2008,1979,bajo,1,unknown
CART02,eso_PRON_ese es_AUX_ser lógico_ADJ_lógico que_SCONJ_que las_DET_el drogas_NOUN_droga le_PRON_él hacen_VERB_hacer daño_NOUN_daño a_ADP_a uno_PRON_uno voy_AUX_ir a_ADP_a hablar_VERB_hablar así_ADV_así sin_ADP_sin _PUNCT_,eso es lógico que las drogas le hacen daño a uno voy a hablar así sin ,/,/,lógico,lógico,predicative,/,es,ser,CART02_23,3,29,mujer,2008,1979,bajo,1,unknown
CART02,que_SCONJ_que eso_PRON_ese es_AUX_ser perjudicial_ADJ_perjudicial _PUNCT_,que eso es perjudicial ,/,/,perjudicial,perjudicial,predicative,/,es,ser,CART02_24,4,29,mujer,2008,1979,bajo,1,unknown
CART02,la_DET_el mejor_ADJ_mejor _PUNCT_,la mejor ,/,/,mejor,mejor,ambiguous,/,/,/,CART02_25,2,29,mujer,2008,1979,bajo,1,unknown
CART02,adolescentes_NOUN_adolescente ni_CCONJ_ni mucho_ADV_mucho menos_ADV_menos cuando_SCONJ_cuando ya_ADV_ya uno_PRON_uno es_AUX_ser adulto_ADJ_adulto _PUNCT_,adolescentes ni mucho menos cuando ya uno es adulto ,/,/,adulto,adulto,predicative,/,es,ser,CART02_26,3,29,mujer,2008,1979,bajo,1,unknown
CART02,es_AUX_ser más_ADV_más violencia_ADJ_violencio problemas_NOUN_problema al_ADP_al país_NOUN_país _PUNCT_,es más violencia problemas al país ,/,/,violencia,violencio,attributive,problemas,es,ser,CART02_27,3,29,mujer,2008,1979,bajo,1,unknown
CART02,uno_PRON_uno como_SCONJ_como ciudadano_NOUN_ciudadano mira_VERB_mirar la_DET_el las_DET_el cosas_NOUN_cosa de_ADP_de un_DET_uno punto_NOUN_punto de_ADP_de diferente_ADJ_diferente al_ADP_al que_PRON_que está_VERB_estar _PUNCT_,uno como ciudadano mira la las cosas de un punto de diferente al que está ,/,/,diferente,diferente,ambiguous,/,está,estar,CART02_28,4,29,mujer,2008,1979,bajo,1,unknown
CART02,ahora_ADV_ahora mismo_ADV_mismo hay_AUX_haber muchas_DET_mucho personas_NOUN_persona que_PRON_que están_AUX_estar afectadas_ADJ_afectado _PUNCT_,ahora mismo hay muchas personas que están afectadas ,/,/,afectadas,afectado,predicative,/,están,estar,CART02_29,4,29,mujer,2008,1979,bajo,1,unknown
CART02,ahora_ADV_ahora mismo_ADJ_mismo en_ADP_en todas_DET_todo las_DET_el ciudades_NOUN_ciudad están_AUX_estar haciendo_VERB_hacer ese_DET_ese _PUNCT_,ahora mismo en todas las ciudades están haciendo ese ,/,/,mismo,mismo,ambiguous,/,están,estar,CART02_30,2,29,mujer,2008,1979,bajo,1,unknown
CART02,que_PRON_que han_AUX_haber sido_AUX_ser buenas_ADJ_buena como_SCONJ_como hay_AUX_haber otras_PRON_otro que_PRON_que también_ADV_también le_PRON_él hacen_VERB_hacer falta_NOUN_falta de_ADP_de pronto_ADV_pronto y_CCONJ_y no_ADV_no creo_VERB_creer que_SCONJ_que _PUNCT_,que han sido buenas como hay otras que también le hacen falta de pronto y no creo que ,/,/,buenas,bueno,predicative,/,sido,ser,CART02_31,2,29,mujer,2008,1979,bajo,1,unknown
CART02,por_ADP_por por_ADP_por un_DET_uno pro_ADP_pro por_ADP_por un_DET_uno problema_NOUN_problema personal_ADJ_personal mío_DET_mío _PUNCT_,por por un pro por un problema personal mío ,/,/,personal,personal,attributive,problema,/,/,CART02_32,3,29,mujer,2008,1979,bajo,1,unknown
CART02,mi_DET_mi niña_NOUN_niña es_AUX_ser asmática_ADJ_asmático _PUNCT_,mi niña es asmática ,/,/,asmática,asmático,predicative,/,es,ser,CART02_33,4,29,mujer,2008,1979,bajo,1,unknown
CART02,primero_ADV_primero por_ADP_por eso_PRON_ese segundo_ADJ_segundo que_SCONJ_que pues_SCONJ_pues el_DET_el _PUNCT_,primero por eso segundo que pues el ,/,/,segundo,segundo,predicative,/,/,/,CART02_34,3,29,mujer,2008,1979,bajo,1,unknown
CART02,cigarrillo_NOUN_cigarrillo es_AUX_ser malo_ADJ_malo y_CCONJ_y todo_DET_todo el_DET_el mundo_NOUN_mundo lo_PRON_él sabe_VERB_saber eso_PRON_ese causa_VERB_causar enfermedades_NOUN_enfermedad _PUNCT_,cigarrillo es malo y todo el mundo lo sabe eso causa enfermedades ,/,/,malo,malo,predicative,/,es,ser,CART02_35,2,29,mujer,2008,1979,bajo,1,unknown
CART02,lo_PRON_él normal_ADJ_normal hago_VERB_hacer mi_DET_mi _PUNCT_,lo normal hago mi ,/,/,normal,normal,ambiguous,/,hago,hacer,CART02_36,2,29,mujer,2008,1979,bajo,1,unknown
CART02,tienen_VERB_tener una_DET_uno una_DET_uno forma_NOUN_forma di_VERB_dar de_ADP_de preparar_VERB_preparar muy_ADV_mucho diferente_ADJ_diferente hay_AUX_haber unas_DET_uno que_PRON_que las_PRON_él preparan_VERB_preparar _PUNCT_,tienen una una forma di de preparar muy diferente hay unas que las preparan ,muy,/,diferente,diferente,ambiguous,/,preparar,preparar,CART02_37,4,29,mujer,2008,1979,bajo,1,unknown
CART02,tienen_VERB_tener muchas_DET_mucho formas_NOUN_forma aquí_ADV_aquí en_ADP_en la_DET_el casa_NOUN_casa siempre_ADV_siempre me_PRON_yo piden_VERB_pedir es_AUX_ser que_SCONJ_que la_PRON_él prepare_VERB_preparar pastas_NOUN_pasta blancas_ADJ_blanco que_PRON_que se_PRON_él hace_VERB_hacer con_ADP_con _PUNCT_,tienen muchas formas aquí en la casa siempre me piden es que la prepare pastas blancas que se hace con ,/,/,blancas,blanco,attributive,pastas,prepare,preparar,CART02_38,2,29,mujer,2008,1979,bajo,1,unknown
CART02,le_PRON_él hecho_VERB_hacer champiñones_NOUN_champiñón pollo_ADJ_pollo lo_PRON_él que_PRON_que tenga_VERB_tener en_ADP_en las_DET_el manos_NOUN_mano ._PUNCT_.,le hecho champiñones pollo lo que tenga en las manos .,/,/,pollo,pollo,attributive,champiñones,hecho,hacer,CART02_39,2,29,mujer,2008,1979,bajo,1,unknown
CART02,primero_ADV_primero está_VERB_estar lo_PRON_él primero_ADJ_primero y_CCONJ_y ahora_ADV_ahora mismo_ADJ_mismo primero_ADJ_primero son_AUX_ser mis_DET_mi hijos_NOUN_hijo )_PUNCT_) ._PUNCT_.,primero está lo primero y ahora mismo primero son mis hijos ) .,/,/,primero,primero,predicative,/,está,estar,CART02_40,3,29,mujer,2008,1979,bajo,1,unknown
CART02,primero_ADV_primero está_VERB_estar lo_PRON_él primero_ADJ_primero y_CCONJ_y ahora_ADV_ahora mismo_ADJ_mismo primero_ADJ_primero son_AUX_ser mis_DET_mi hijos_NOUN_hijo )_PUNCT_) ._PUNCT_.,primero está lo primero y ahora mismo primero son mis hijos ) .,/,/,mismo,mismo,ambiguous,/,son,ser,CART02_41,2,29,mujer,2008,1979,bajo,1,unknown
CART02,primero_ADV_primero está_VERB_estar lo_PRON_él primero_ADJ_primero y_CCONJ_y ahora_ADV_ahora mismo_ADJ_mismo primero_ADJ_primero son_AUX_ser mis_DET_mi hijos_NOUN_hijo )_PUNCT_) ._PUNCT_.,primero está lo primero y ahora mismo primero son mis hijos ) .,/,/,primero,primero,ambiguous,/,está,estar,CART02_42,3,29,mujer,2008,1979,bajo,1,unknown
CART02,Buena_ADJ_buen _PUNCT_,Buena ,/,/,Buena,bueno,ambiguous,/,/,/,CART02_43,2,29,mujer,2008,1979,bajo,1,unknown
CART02,no_ADV_no trato_VERB_tratar de_ADP_de darle_VERB_dar él un_DET_uno mal_ADJ_mal ejemplo_NOUN_ejemplo a_ADP_a mi_DET_mi hija_NOUN_hija _PUNCT_,no trato de darle él un mal ejemplo a mi hija ,/,/,mal,malo,attributive,ejemplo,darle,dar,CART02_44,1,29,mujer,2008,1979,bajo,1,unknown
CART02,trato_NOUN_trato de_ADP_de siempre_ADV_siempre llevarla_VERB_llevar él por_ADP_por el_DET_el buen_ADJ_buen camino_NOUN_camino y_CCONJ_y _PUNCT_,trato de siempre llevarla él por el buen camino y ,/,/,buen,bueno,attributive,camino,llevarla,llevar,CART02_45,1,29,mujer,2008,1979,bajo,1,unknown
CART02,estar_AUX_estar pendiente_ADJ_pendiente de_ADP_de su_DET_su medicina_NOUN_medicina estar_AUX_estar pendiente_ADJ_pendiente de_ADP_de _PUNCT_,estar pendiente de su medicina estar pendiente de ,/,/,pendiente,pendiente,predicative,/,estar,estar,CART02_46,3,29,mujer,2008,1979,bajo,1,unknown
CART02,estar_AUX_estar pendiente_ADJ_pendiente de_ADP_de su_DET_su medicina_NOUN_medicina estar_AUX_estar pendiente_ADJ_pendiente de_ADP_de _PUNCT_,estar pendiente de su medicina estar pendiente de ,/,/,pendiente,pendiente,predicative,/,estar,estar,CART02_47,3,29,mujer,2008,1979,bajo,1,unknown
CART02,de_ADP_de la_DET_el ropa_NOUN_ropa de_ADP_de mi_DET_mi esposo_NOUN_esposo estar_AUX_estar pendiente_ADJ_pendiente de_ADP_de lavar_VERB_lavar de_ADP_de _PUNCT_,de la ropa de mi esposo estar pendiente de lavar de ,/,/,pendiente,pendiente,predicative,/,estar,estar,CART02_48,3,29,mujer,2008,1979,bajo,1,unknown
CART02,de_ADP_de tener_VERB_tener la_DET_el casa_NOUN_casa limpia_ADJ_limpio _PUNCT_,de tener la casa limpia ,/,/,limpia,limpio,attributive,casa,tener,tener,CART02_49,2,29,mujer,2008,1979,bajo,1,unknown
CART02,mis_DET_mi tiempos_NOUN_tiempo libres_ADJ_libre me_PRON_yo dedico_VERB_dedicar a_ADP_a _PUNCT_,mis tiempos libres me dedico a ,/,/,libres,libre,attributive,tiempos,dedico,dedicar,CART02_50,2,29,mujer,2008,1979,bajo,1,unknown
CART02,no_ADV_no diría_VERB_decir tanto_ADV_tanto libre_ADJ_libre sino_CCONJ_sino _PUNCT_,no diría tanto libre sino ,/,/,libre,libre,ambiguous,/,diría,decir,CART02_51,2,29,mujer,2008,1979,bajo,1,unknown
CART02,es_AUX_ser solita_ADJ_solito _PUNCT_,es solita ,/,/,solita,solito,predicative,/,es,ser,CART02_52,3,29,mujer,2008,1979,bajo,1,unknown
CART02,está_AUX_estar aquí_ADV_aquí solita_ADJ_solito no_ADV_no tiene_VERB_tener con_ADP_con quien_PRON_quien jugar_VERB_jugar y_CCONJ_y yo_PRON_yo soy_AUX_ser la_DET_el que_PRON_que _PUNCT_,está aquí solita no tiene con quien jugar y yo soy la que ,/,/,solita,solito,predicative,/,está,estar,CART02_53,3,29,mujer,2008,1979,bajo,1,unknown
CART02,pero_CCONJ_pero actualmente_ADV_actualmente no_ADV_no practico_ADJ_practico ningún_DET_ninguno deporte_NOUN_deporte ._PUNCT_.,pero actualmente no practico ningún deporte .,/,/,practico,practico,ambiguous,/,/,/,CART02_54,3,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y la_DET_el de_ADP_de la_DET_el inmaculada_ADJ_inmaculado concepción_NOUN_concepción _PUNCT_,y la de la inmaculada concepción ,/,/,inmaculada,inmaculado,attributive,concepción,/,/,CART02_55,5,29,mujer,2008,1979,bajo,1,unknown
CART02,el_DET_el primer_ADJ_primero día_NOUN_día se_PRON_él saca_VERB_sacar por_ADP_por el_DET_el río_NOUN_río _PUNCT_,el primer día se saca por el río ,/,/,primer,primero,attributive,día,saca,sacar,CART02_56,2,29,mujer,2008,1979,bajo,1,unknown
CART02,el_DET_el segundo_ADJ_segundo día_NOUN_día por_ADP_por bus_NOUN_bus salen_VERB_salir todos_DET_todo los_DET_el buses_NOUN_bus del_ADP_del pueblo_NOUN_pueblo _PUNCT_,el segundo día por bus salen todos los buses del pueblo ,/,/,segundo,segundo,attributive,día,salen,salir,CART02_57,3,29,mujer,2008,1979,bajo,1,unknown
CART02,los_DET_el carros_NOUN_carro todos_DET_todo los_DET_el que_PRON_que tienen_VERB_tener carro_NOUN_carro bicicleta_NOUN_bicicleta bicitaxi_ADJ_bicitaxi moto_ADJ_moto todos_PRON_todo salen_VERB_salir detrás_ADV_detrás de_ADP_de virgen_PROPN_virgen _PUNCT_,los carros todos los que tienen carro bicicleta bicitaxi moto todos salen detrás de virgen ,/,/,moto,moto,ambiguous,/,salen,salir,CART02_58,2,29,mujer,2008,1979,bajo,1,unknown
CART02,ya_ADV_ya ese_PRON_ese es_AUX_ser el_DET_el último_ADJ_último día_NOUN_día _PUNCT_,ya ese es el último día ,/,/,último,último,attributive,día,es,ser,CART02_59,3,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y en_ADP_en la_DET_el inmaculada_ADJ_inmaculado concepción_NOUN_concepción hacen_VERB_hacer lo_PRON_él mismo_ADJ_mismo una_DET_uno procesión_NOUN_procesión esa_PRON_ese es_AUX_ser más_ADV_más sencillita_ADJ_sencillito _PUNCT_,y en la inmaculada concepción hacen lo mismo una procesión esa es más sencillita ,/,/,inmaculada,inmaculado,attributive,concepción,hacen,hacer,CART02_60,5,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y en_ADP_en la_DET_el inmaculada_ADJ_inmaculado concepción_NOUN_concepción hacen_VERB_hacer lo_PRON_él mismo_ADJ_mismo una_DET_uno procesión_NOUN_procesión esa_PRON_ese es_AUX_ser más_ADV_más sencillita_ADJ_sencillito _PUNCT_,y en la inmaculada concepción hacen lo mismo una procesión esa es más sencillita ,/,/,mismo,mismo,ambiguous,/,hacen,hacer,CART02_61,2,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y en_ADP_en la_DET_el inmaculada_ADJ_inmaculado concepción_NOUN_concepción hacen_VERB_hacer lo_PRON_él mismo_ADJ_mismo una_DET_uno procesión_NOUN_procesión esa_PRON_ese es_AUX_ser más_ADV_más sencillita_ADJ_sencillito _PUNCT_,y en la inmaculada concepción hacen lo mismo una procesión esa es más sencillita ,/,/,sencillita,sencillito,predicative,/,es,ser,CART02_62,4,29,mujer,2008,1979,bajo,1,unknown
CART02,pero_CCONJ_pero ya_ADV_ya el_DET_el último_ADJ_último día_NOUN_día que_PRON_que es_AUX_ser el_DET_el siete_NUM_siete de_ADP_de diciembre_NOUN_diciembre le_PRON_él _PUNCT_,pero ya el último día que es el siete de diciembre le ,/,/,último,último,attributive,día,es,ser,CART02_63,3,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y cuando_SCONJ_cuando mi_DET_mi abuelo_NOUN_abuelo le_PRON_él le_PRON_él ofrecieron_VERB_ofrecer o_CCONJ_o sea_NOUN_sea que_SCONJ_que el_DET_el turco_NOUN_turco le_PRON_él fue_AUX_ser a_ADP_a hacer_VERB_hacer el_DET_el ofrecimiento_NOUN_ofrecimiento que_PRON_que era_AUX_ser el_DET_el vio_VERB_ver que_SCONJ_que era_AUX_ser muy_ADV_mucho poquito_ADJ_poquito para_ADP_para _PUNCT_,y cuando mi abuelo le le ofrecieron o sea que el turco le fue a hacer el ofrecimiento que era el vio que era muy poquito para ,muy,/,poquito,poquito,predicative,/,era,ser,CART02_64,3,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y cuando_SCONJ_cuando ella_PRON_él se_PRON_él acostumbra_VERB_acostumbrar todo_DET_todo el_DET_el tiempo_NOUN_tiempo ha_AUX_haber acostumbrado_VERB_acostumbrar a_ADP_a dormirse_VERB_dormir él en_ADP_en la_DET_el mecedora_ADJ_mecedoro ella_PRON_él me_PRON_yo dormía_VERB_dormir y_CCONJ_y también_ADV_también terminaba_VERB_terminar dormida_ADJ_dormido ella_PRON_él _PUNCT_,y cuando ella se acostumbra todo el tiempo ha acostumbrado a dormirse él en la mecedora ella me dormía y también terminaba dormida ella ,/,/,mecedora,mecedoro,ambiguous,/,dormirse,dormir,CART02_65,4,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y cuando_SCONJ_cuando ella_PRON_él se_PRON_él acostumbra_VERB_acostumbrar todo_DET_todo el_DET_el tiempo_NOUN_tiempo ha_AUX_haber acostumbrado_VERB_acostumbrar a_ADP_a dormirse_VERB_dormir él en_ADP_en la_DET_el mecedora_ADJ_mecedoro ella_PRON_él me_PRON_yo dormía_VERB_dormir y_CCONJ_y también_ADV_también terminaba_VERB_terminar dormida_ADJ_dormido ella_PRON_él _PUNCT_,y cuando ella se acostumbra todo el tiempo ha acostumbrado a dormirse él en la mecedora ella me dormía y también terminaba dormida ella ,/,/,dormida,dormido,ambiguous,/,terminaba,terminar,CART02_66,3,29,mujer,2008,1979,bajo,1,unknown
CART02,y_CCONJ_y cuando_SCONJ_cuando ya_ADV_ya ella_PRON_él medio_ADJ_medio recordó_VERB_recordar _PUNCT_,y cuando ya ella medio recordó ,/,/,medio,medio,ambiguous,/,recordó,recordar,CART02_67,2,29,mujer,2008,1979,bajo,1,unknown
CART02,muy_ADV_mucho lejana_ADJ_lejano _PUNCT_,muy lejana ,muy,/,lejana,lejano,ambiguous,/,/,/,CART02_68,3,29,mujer,2008,1979,bajo,1,unknown
CART02,en_ADP_en el_DET_el piso_NOUN_piso lleno_ADJ_lleno de_ADP_de tierra_NOUN_tierra y_CCONJ_y la_PRON_él llamaba_VERB_llamar _PUNCT_,en el piso lleno de tierra y la llamaba ,/,/,lleno,lleno,attributive,piso,llamaba,llamar,CART02_69,2,29,mujer,2008,1979,bajo,1,unknown
CART02,se_PRON_él quedó_VERB_quedar dormidita_ADJ_dormidito y_CCONJ_y se_PRON_él quedó_VERB_quedar calladita_ADJ_calladito _PUNCT_,se quedó dormidita y se quedó calladita ,/,/,dormidita,dormidito,ambiguous,/,quedó,quedar,CART02_70,4,29,mujer,2008,1979,bajo,1,unknown
CART02,se_PRON_él quedó_VERB_quedar dormidita_ADJ_dormidito y_CCONJ_y se_PRON_él quedó_VERB_quedar calladita_ADJ_calladito _PUNCT_,se quedó dormidita y se quedó calladita ,/,/,calladita,calladito,ambiguous,/,quedó,quedar,CART02_71,4,29,mujer,2008,1979,bajo,1,unknown
CART02,salían_VERB_salir todos_DET_todo los_DET_el cuentos_NOUN_cuento habidos_ADJ_habido y_CCONJ_y por_ADP_por haber_AUX_haber por_ADP_por eso_PRON_ese _PUNCT_,salían todos los cuentos habidos y por haber por eso ,/,/,habidos,habido,attributive,cuentos,haber,haber,CART02_72,3,29,mujer,2008,1979,bajo,1,unknown
CART02,hasta_ADP_hasta mi_DET_mi mamá_NOUN_mamá una_DET_uno vez_NOUN_vez también_ADV_también vio_VERB_ver a_ADP_a un_DET_uno señor_NOUN_señor que_SCONJ_que cuando_SCONJ_cuando yo_PRON_yo era_AUX_ser muy_ADV_mucho niñita_ADJ_niñito él_PRON_él me_PRON_yo cuidaba_VERB_cuidar mucho_ADV_mucho _PUNCT_,hasta mi mamá una vez también vio a un señor que cuando yo era muy niñita él me cuidaba mucho ,muy,/,niñita,niñito,predicative,/,era,ser,CART02_73,3,29,mujer,2008,1979,bajo,1,unknown
